Column1,Code,Data Version,Source/Object,Type,Target/Process,Research Year,Country/Reg,Product,Value,Value unit,Capacity unit,MeasType,Provenance,Value_sigma,ei_match,ei_CO2e_20a_cradle-to-gate,ei_CO2e_20a_cradle-to-gate_sigma,ei_CO2e_20a_conv_factor,ei_CO2e_20a_conv_factor_sigma,ei_CO2e_100a_cradle-to-gate,ei_CO2e_100a_cradle-to-gate_sigma,ei_CO2e_100a_conv_factor,ei_CO2e_100a_conv_factor_sigma,ei_Carbon dioxide_cradle-to-gate,ei_Carbon dioxide_cradle-to-gate_sigma,ei_Carbon dioxide_conv_factor,ei_Carbon dioxide_conv_factor_sigma,ei_Carbon monoxide_cradle-to-gate,ei_Carbon monoxide_cradle-to-gate_sigma,ei_Carbon monoxide_conv_factor,ei_Carbon monoxide_conv_factor_sigma,ei_Chloroform_cradle-to-gate,ei_Chloroform_cradle-to-gate_sigma,ei_Chloroform_conv_factor,ei_Chloroform_conv_factor_sigma,ei_Dinitrogen monoxide_cradle-to-gate,ei_Dinitrogen monoxide_cradle-to-gate_sigma,ei_Dinitrogen monoxide_conv_factor,ei_Dinitrogen monoxide_conv_factor_sigma,ei_Ethane_cradle-to-gate,ei_Ethane_cradle-to-gate_sigma,ei_Ethane_conv_factor,ei_Ethane_conv_factor_sigma,ei_Methane_cradle-to-gate,ei_Methane_cradle-to-gate_sigma,ei_Methane_conv_factor,ei_Methane_conv_factor_sigma,ei_Nitric oxide_cradle-to-gate,ei_Nitric oxide_cradle-to-gate_sigma,ei_Nitric oxide_conv_factor,ei_Nitric oxide_conv_factor_sigma,ei_Nitrogen fluoride_cradle-to-gate,ei_Nitrogen fluoride_cradle-to-gate_sigma,ei_Nitrogen fluoride_conv_factor,ei_Nitrogen fluoride_conv_factor_sigma,ei_Perfluoropentane_cradle-to-gate,ei_Perfluoropentane_cradle-to-gate_sigma,ei_Perfluoropentane_conv_factor,ei_Perfluoropentane_conv_factor_sigma,ei_Sulfur hexafluoride_cradle-to-gate,ei_Sulfur hexafluoride_cradle-to-gate_sigma,ei_Sulfur hexafluoride_conv_factor,ei_Sulfur hexafluoride_conv_factor_sigma,ei_Other_cradle-to-gate,ei_Other_cradle-to-gate_sigma,ei_Other_conv_factor,ei_Other_conv_factor_sigma,cm_match,cm_CO2e_20a_cradle-to-gate,cm_CO2e_20a_cradle-to-gate_sigma,cm_CO2e_20a_conv_factor,cm_CO2e_20a_conv_factor_sigma,cm_CO2e_100a_cradle-to-gate,cm_CO2e_100a_cradle-to-gate_sigma,cm_CO2e_100a_conv_factor,cm_CO2e_100a_conv_factor_sigma,cm_Carbon dioxide_cradle-to-gate,cm_Carbon dioxide_cradle-to-gate_sigma,cm_Carbon dioxide_conv_factor,cm_Carbon dioxide_conv_factor_sigma,cm_Carbon monoxide_cradle-to-gate,cm_Carbon monoxide_cradle-to-gate_sigma,cm_Carbon monoxide_conv_factor,cm_Carbon monoxide_conv_factor_sigma,cm_Chloroform_cradle-to-gate,cm_Chloroform_cradle-to-gate_sigma,cm_Chloroform_conv_factor,cm_Chloroform_conv_factor_sigma,cm_Dinitrogen monoxide_cradle-to-gate,cm_Dinitrogen monoxide_cradle-to-gate_sigma,cm_Dinitrogen monoxide_conv_factor,cm_Dinitrogen monoxide_conv_factor_sigma,cm_Ethane_cradle-to-gate,cm_Ethane_cradle-to-gate_sigma,cm_Ethane_conv_factor,cm_Ethane_conv_factor_sigma,cm_Methane_cradle-to-gate,cm_Methane_cradle-to-gate_sigma,cm_Methane_conv_factor,cm_Methane_conv_factor_sigma,cm_Nitric oxide_cradle-to-gate,cm_Nitric oxide_cradle-to-gate_sigma,cm_Nitric oxide_conv_factor,cm_Nitric oxide_conv_factor_sigma,cm_Nitrogen fluoride_cradle-to-gate,cm_Nitrogen fluoride_cradle-to-gate_sigma,cm_Nitrogen fluoride_conv_factor,cm_Nitrogen fluoride_conv_factor_sigma,cm_Perfluoropentane_cradle-to-gate,cm_Perfluoropentane_cradle-to-gate_sigma,cm_Perfluoropentane_conv_factor,cm_Perfluoropentane_conv_factor_sigma,cm_Sulfur hexafluoride_cradle-to-gate,cm_Sulfur hexafluoride_cradle-to-gate_sigma,cm_Sulfur hexafluoride_conv_factor,cm_Sulfur hexafluoride_conv_factor_sigma,cm_Other_cradle-to-gate,cm_Other_cradle-to-gate_sigma,cm_Other_conv_factor,cm_Other_conv_factor_sigma
16560,2M-66,2022 Q1,TOLUENE,Raw Material,"XYLENES, MIXED [BENZENE BY-PRODUCT] FROM TOLUENE BY DISPROPORTIONATION",1997,Germany,"XYLENES, MIXED",2.296962302,kg/kg,MM KG/yr,Recipe,IHS PEP,0.1148481150794195,"toluene, liquid",5.160704325,0.7741056488234354,2.2467518608907304,0.224675186,3.582453885512873,0.537368083,1.5596485336461738,0.1559648533646174,2.722784803280879,0.4084177204921315,1.1853850633064484,0.1185385063306447,0.004697344,0.000704602,0.002045024,0.000204502,7.90827809707579e-12,1.186241714561369e-12,3.44292899e-12,3.4429289900000013e-13,1.341056338647259e-07,2.0115845079708884e-08,5.8383907203000004e-08,5.838390720300001e-09,-2.13E-10,-3.20E-11,-9.29E-11,-9.29E-12,0.028305457,0.004245819,0.012322996,0.0012323,7.479096226703147e-13,1.1218644340054721e-13,3.2560814e-13,3.2560814e-14,1.5607907534893905e-18,2.341186130234086e-19,6.7950212e-19,6.7950212e-20,0,0,0,0,-7.17E-11,-1.07E-11,-3.12E-11,-3.12E-12,2.7938262564130306e-12,4.190739384619546e-13,1.2163135e-12,1.2163135e-13,toluene; production mix,2.213728918931052,0.3320593378396576,0.9637637141019768,0.096376371,1.916943979080257,0.2875415968620384,0.8345561343147235,0.083455613,1.743845607,0.2615768410833762,0.7591964421952463,0.075919644,0.001832911,0.000274937,0.000797972,7.979719192152001e-05,3.143506202774796e-09,4.715259304162195e-10,1.368549322991068e-09,1.3685493229910678e-10,3.195571469932361e-05,4.793357204898541e-06,1.3912163328595193e-05,1.3912163328595191e-06,2.680623020969817e-08,4.020934531454725e-09,1.1670296108543526e-08,1.167029610854352e-09,0.005234255,0.000785138,0.002278773,0.000227877,0,0,0,0,3.647588590460548e-14,5.471382885690823e-15,1.5880054226132384e-14,1.5880054226132386e-15,0,0,0,0,4.367298970284793e-08,6.550948455427189e-09,1.9013368078634672e-08,1.9013368078634674e-09,0,0,0,0
16195,2M-63,2021 Q3,FUEL GAS,By-Product,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,-0.229208228,kg/kg,MM KG/yr,Recipe,IHS PEP,0.011460411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2M-63,2021 Q3,BENZENE,Direct Process,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,1,kg/kg,MM KG/yr,Chemical,IHS PEP,0,,0.8976137058943502,0.008976137,,,0.8976137058943502,0.008976137,,,0.8976137058943502,0.008976137,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6260,2M-63,2021 Q3,COOLING WATER,Direct Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,19.23076923,kg/kg,MM KG/yr,Utilities,IHS PEP,0.961538462,COOLING WATER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,2M-63,2021 Q3,ELECTRICITY,Direct Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.082479096,kWh/kg,MM KG/yr,Utilities,IHS PEP,0.004123955,ELECTRICITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,2M-63,2021 Q3,NATURAL GAS,Direct Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.048347237,kg/kg,MM KG/yr,Utilities,IHS PEP,0.002417362,NATURAL GAS,0.1305375395955995,0.011361601,2.7,0.1,0.1305375395955995,0.011361601,2.7,0.1,0.1305375395955995,0.011361601,2.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6262,2M-63,2021 Q3,STEAM,Direct Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.063573101,kg/kg,MM KG/yr,Utilities,IHS PEP,0.003178655,STEAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16199,2M-63,2021 Q3,COOLING WATER,Indirect Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,19.23076923,kg/kg,MM KG/yr,Utilities,IHS PEP,0.961538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16200,2M-63,2021 Q3,ELECTRICITY,Indirect Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.082479096,kWh/kg,MM KG/yr,Utilities,IHS PEP,0.004123955,"electricity, medium voltage",0.054841095,0.008226164,0.6649090277047398,0.066490903,0.04825367,0.00723805,0.5850412058672869,0.058504121,0.043927865,0.00658918,0.5325939169892919,0.053259392,3.1046921948456896e-05,4.6570382922685146e-06,0.000376422,3.764217053283001e-05,1.9289981576321606e-10,2.8934972364482278e-11,2.3387721889999997e-09,2.3387721889999997e-10,1.449999717083266e-06,2.1749995756248894e-07,1.758020866404e-05,1.758020866404e-06,3.9822040252360136e-10,5.973306037853994e-11,4.828137335588799e-09,4.8281373355888e-10,0.000118452,1.776781536205356e-05,0.001436147,0.000143615,2.093889220604939e-13,3.140833830907394e-14,2.5386908e-12,2.5386908e-13,9.719819993317765e-19,1.4579729989976585e-19,1.1784586e-17,1.1784586000000002e-18,0,0,0,0,1.2758445567462868e-08,1.913766835119421e-09,1.5468702004713098e-07,1.54687020047131e-08,7.555492552550036e-13,1.1333238828825008e-13,9.1604939e-12,9.1604939e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16202,2M-63,2021 Q3,NATURAL GAS,Indirect Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.048347237,kg/kg,MM KG/yr,Utilities,IHS PEP,0.002417362,"natural gas, high pressure",0.036329897,0.005449485,0.7514368803090485,0.075143688,0.019077845,0.002861677,0.394600531,0.039460053,0.009655835,0.001448375,0.199718439,0.019971844,2.6372394802711933e-05,3.95585922040676e-06,0.000545479,5.454788422389e-05,9.494164470117042e-14,1.4241246705175458e-14,1.963744999999996e-12,1.9637449999999962e-13,1.756242035078332e-07,2.634363052617478e-08,3.632559269465e-06,3.632559269465e-07,1.8863858809430148e-11,2.829578821414501e-12,3.901744964954e-10,3.901744964954e-11,0.000311517,4.672751721108597e-05,0.006443321,0.000644332,1.5502273180734905e-13,2.3253409771102192e-14,3.2064445e-12,3.2064445000000013e-13,1.6659479283274892e-19,2.4989218924912142e-20,3.4457976e-18,3.4457976000000003e-19,0,0,0,0,2.4548384050878086e-10,3.6822576076316856e-11,5.077515413781031e-09,5.07751541378103e-10,-1.00E-12,-1.50E-13,-2.07E-11,-2.07E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16201,2M-63,2021 Q3,STEAM,Indirect Utilities,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.063573101,kg/kg,MM KG/yr,Utilities,IHS PEP,0.003178655,"steam, in chemical industry",0.020020821,0.003003123,0.3149259733895264,0.031492597,0.018290433,0.002743565,0.2877071155397674,0.028770712,0.017298303,0.002594745,0.2721009749272088,0.027210097,9.931307959005783e-06,1.4896961938508583e-06,0.000156219,1.5621871312179997e-05,2.084259601057028e-12,3.126389401585522e-13,3.27852438e-11,3.27852438e-12,1.469123430385007e-07,2.203685145577497e-08,2.310919897552e-06,2.3109198975520002e-07,1.3360787385295132e-10,2.0041181077942576e-11,2.1016416168346598e-09,2.10164161683466e-10,3.054169070604313e-05,4.581253605906747e-06,0.000480418,4.804184542818481e-05,1.030734900767936e-12,1.5461023511518944e-13,1.6213381e-11,1.621338100000001e-12,1.1136486549950068e-19,1.6704729824924998e-20,1.7517608e-18,1.7517608e-19,0,0,0,0,2.2413087622347416e-10,3.3619631433520916e-11,3.525561507005945e-09,3.5255615070059456e-10,2.618868003412152e-12,3.928302005118203e-13,4.1194593e-11,4.1194593e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16196,2M-63,2021 Q3,CATALYST AND CHEMICALS,Raw Material,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,,,MM KG/yr,Recipe,IHS PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16198,2M-63,2021 Q3,HYDROGEN (OFF-GAS),Raw Material,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,0.028495012,kg/kg,MM KG/yr,Recipe,IHS PEP,0.001424751,"hydrogen, gaseous",0.051882188,0.007782328,1.820746325259459,0.1820746325259459,0.04569958,0.006854937,1.6037747458761358,0.1603774745876136,0.041887489,0.006283123,1.4699937650139512,0.1469993765013951,6.0774954127813146e-05,9.116243119170112e-06,0.002132828,0.000213283,1.6053197297527014e-11,2.407979594629013e-12,5.63368689e-10,5.63368689e-11,1.3271291053482963e-06,1.990693658022412e-07,4.65740855455e-05,4.6574085545500005e-06,1.6805218501960852e-10,2.5207827752940857e-11,5.8976001729367e-09,5.8976001729367e-10,0.000106828,1.6024240044425514e-05,0.003749016,0.000374902,2.928795932896384e-11,4.393193899344503e-12,1.0278276e-09,1.0278276e-10,5.167545838098307e-19,7.751318757147329e-20,1.8134914e-17,1.8134914e-18,0,0,0,0,6.636289884374386e-10,9.954434826561416e-11,2.3289304072528293e-08,2.328930407252829e-09,7.757208960984065e-11,1.1635813441475908e-11,2.7223042e-09,2.7223042e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16197,2M-63,2021 Q3,TOLUENE,Raw Material,BENZENE FROM TOLUENE BY DEALKYLATION,1987,Germany,BENZENE,1.187557466,kg/kg,MM KG/yr,Recipe,IHS PEP,0.059377873,"toluene, liquid",2.6681469467925125,0.4002220420188768,2.2467518608907304,0.224675186,1.8521722605662696,0.2778258390849405,1.5596485336461738,0.1559648533646174,1.4077128820895497,0.2111569323134322,1.1853850633064484,0.1185385063306447,0.002428584,0.000364288,0.002045024,0.000204502,4.0886760272004495e-12,6.133014040800676e-13,3.44292899e-12,3.4429289900000013e-13,6.933424489687246e-08,1.0400136734530867e-08,5.8383907203000004e-08,5.838390720300001e-09,-1.10E-10,-1.65E-11,-9.29E-11,-9.29E-12,0.014634266,0.00219514,0.012322996,0.0012323,3.866783776680007e-13,5.800175665020009e-14,3.2560814e-13,3.2560814e-14,8.069478158118747e-19,1.2104217237178117e-19,6.7950212e-19,6.7950212e-20,0,0,0,0,-3.70E-11,-5.56E-12,-3.12E-11,-3.12E-12,1.444442177998645e-12,2.166663266997967e-13,1.2163135e-12,1.2163135e-13,toluene; production mix,1.1445247942027466,0.1716787191304118,0.9637637141019768,0.096376371,0.991083368,0.1486625052231626,0.8345561343147235,0.083455613,0.9015894031376972,0.1352384104706544,0.7591964421952463,0.075919644,0.000947638,0.000142146,0.000797972,7.979719192152001e-05,1.625230966193986e-09,2.437846449290979e-10,1.368549322991068e-09,1.3685493229910678e-10,1.652149342996597e-05,2.4782240144948954e-06,1.3912163328595193e-05,1.3912163328595191e-06,1.3859147274870926e-08,2.0788720912306382e-09,1.1670296108543526e-08,1.167029610854352e-09,0.002706173,0.000405926,0.002278773,0.000227877,0,0,0,0,1.8858476957734367e-14,2.828771543660155e-15,1.5880054226132384e-14,1.5880054226132386e-15,0,0,0,0,2.2579467216793186e-08,3.3869200825189764e-09,1.9013368078634672e-08,1.9013368078634674e-09,0,0,0,0
