"Annual Net emissions/removals, Production and Implied emission factor "
Query results for — Party: Australia and 44 other(s) | Year: 1990 and 3 other(s) | Category: 2.B  Chemical Industry and 31 other(s) | Classification: Total for category | Type of value: Net emissions/removals and 2 other(s) | Gas: Aggregate GHGs and 8 other(s) | Unit: kt and 4 other(s)

 ,Year,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020)
Sweden,2.B.4.c  Glyoxylic Acid,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Sweden,2.B.5  Carbide Production,"NO,NA","NO,NA","NO,NA",,,,67.9837524452155,67983.7524452155,67.9837524452155,,,,,,,67.9837524452155,,,,NE,NE,NA,NA,"NO,NA","NO,NA",,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,48.0751,48075.1,48.0751,,,,,,,48.0751,,,,NE,NE,NA,NA,"NO,NA","NO,NA",,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,44.02754,44027.54,44.02754,,,,,,,44.02754,,,,NE,NE,NA,NA,"NO,NA","NO,NA",,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,39.00299,39002.99,39.00299,,,,,,,39.00299,,,,NE,NE,NA,NA,"NO,NA","NO,NA",,,,,,,,,,,,,
Sweden,2.B.5.a  Silicon Carbide,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Sweden,2.B.5.b  Calcium Carbide,NA,NA,NA,,,,67.9837524452155,67983.7524452155,67.9837524452155,,,,,,,67.9837524452155,,,,,,,,NA,NA,,,,,,,,,,,,,,NA,NA,NA,,,,48.0751,48075.1,48.0751,,,,,,,48.0751,,,,,,,,NA,NA,,,,,,,,,,,,,,NA,NA,NA,,,,44.02754,44027.54,44.02754,,,,,,,44.02754,,,,,,,,NA,NA,,,,,,,,,,,,,,NA,NA,NA,,,,39.00299,39002.99,39.00299,,,,,,,39.00299,,,,,,,,NA,NA,,,,,,,,,,,,,
Sweden,2.B.6  Titanium Dioxide Production,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,
Sweden,2.B.7  Soda Ash Production,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,
Sweden,2.B.8  Petrochemical and Carbon Black Production,"NO,IE","NO,IE","NO,IE",,,,"NO,IE,NA","NO,IE,NA","NO,IE,NA",,,,,,,"IE,NA,NO",,,,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO",,,,,,,,,,,,,,,,"NO,IE","NO,IE","NO,IE",,,,"NO,IE,NA","NO,IE,NA","NO,IE,NA",,,,,,,"IE,NA,NO",,,,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO",,,,,,,,,,,,,,,,"NO,IE","NO,IE","NO,IE",,,,"NO,IE,NA","NO,IE,NA","NO,IE,NA",,,,,,,"IE,NA,NO",,,,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO",,,,,,,,,,,,,,,,"NO,IE","NO,IE","NO,IE",,,,"NO,IE,NA","NO,IE,NA","NO,IE,NA",,,,,,,"IE,NA,NO",,,,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO",,,,,,,,,,,,,,,
Sweden,2.B.8.a  Methanol,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Sweden,2.B.8.b  Ethylene,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,
Sweden,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,
Sweden,2.B.8.d  Ethylene Oxide,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,"IE,NA","IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,"IE,NA","IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,"IE,NA","IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,"IE,NA","IE,NA",,,,,,,,,,,,,
Sweden,2.B.8.e  Acrylonitrile,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Sweden,2.B.8.f  Carbon Black,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,,IE,IE,IE,,,,NA,NA,NA,,,,,,,"IE,NA",,,,,,,,NA,"IE,NA",,,,,,,,,,,,,
Sweden,2.B.8.g  Other,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,,,,,,,,,,,,,,,,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,,,,,,,,,,,,,,,,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,,,,,,,,,,,,,,,,IE,IE,IE,,,,IE,IE,IE,,,,,,,IE,,,,,,,,,,,,,,,,,,,,,,
Sweden,2.B.10  Other,0.02829900575337,28.29900575337,0.70747514383425,,,,598.4621353330712,598462.1353330711,598.4621353330712,0.06954307621827,69.54307621826999,20.72383671304446,,,,619.8934471899498,,,,0.24622589151186,246.22589151186,1.28496786428055,1284.96786428055,,,,,,,,,,,,,,,,0.03043001296658,30.430012966579998,0.7607503241645,,,,773.2971678269784,773297.1678269784,773.2971678269784,0.05898808510083,58.98808510083,17.57844936004734,,,,791.6363675111902,,,,0.25732235732632,257.32235732631995,0.85087606463617,850.8760646361701,,,,,,,,,,,,,,,,0.03379885506477,33.798855064769995,0.8449713766192499,,,,863.7164633957425,863716.4633957425,863.7164633957425,0.02194378143047,21.94378143047,6.53924686628006,,,,871.100681638642,,,,0.18355314304774,183.55314304774,0.76542131125454,765.42131125454,,,,,,,,,,,,,,,,0.0321246493758,32.1246493758,0.803116234395,,,,551.5214033772138,551521.4033772137,551.5214033772138,0.00250437754658,2.50437754658,0.74630450888084,,,,553.0708241204896,,,,0.160133754658,160.13375465800002,0.41011631964021,410.11631964021,,,,,,,,,,,,,,,
Switzerland,2.B  Chemical Industry,0.1422,142.2,3.5549999999999997,NA,NA,NA,126.7842296,126784.2296,126.7842296,1.67071,1670.7099999999998,497.87158,NA,NA,NA,628.2108096,NA,NA,NA,4.027822,4027.8219999999997,0.0917126,91.71260000000001,,,,,,,,,,,,,,,,0.208437165,208.43716500000002,5.210929125,NA,NA,NA,134.544080434272,134544.08043427198,134.544080434272,2.217157,2217.1569999999997,660.7127859999999,NA,NA,NA,800.467795559272,NA,NA,NA,4.945566415,4945.566415,0.08570397,85.70397,,,,,,,,,,,,,,,,0.277923792,277.923792,6.9480948,NA,NA,NA,138.465245859088,138465.245859088,138.465245859088,1.98229,1982.2900000000002,590.72242,NA,NA,NA,736.135760659088,NA,NA,NA,4.631513995,4631.513994999999,0.0842264,84.22640000000001,,,,,,,,,,,,,,,,0.2574684,257.4684,6.43671,NA,NA,NA,134.1485599808,134148.5599808,134.1485599808,1.9259096,1925.9096,573.9210608,NA,NA,NA,714.5063307808,NA,NA,NA,6.6822096,6682.2096,0.01764192,17.64192,,,,,,,,,,,,,,,
Switzerland,2.B.1  Ammonia Production,NA,NA,NA,,,,IE,IE,IE,NA,NA,NA,,,,"IE,NA",,,,NA,NA,NA,NA,C,NA,NA,,,,,,,,,,,,,NA,NA,NA,,,,IE,IE,IE,NA,NA,NA,,,,"IE,NA",,,,NA,NA,NA,NA,C,NA,NA,,,,,,,,,,,,,NA,NA,NA,,,,IE,IE,IE,NA,NA,NA,,,,"IE,NA",,,,NA,NA,NA,NA,C,NA,NA,,,,,,,,,,,,,NA,NA,NA,,,,IE,IE,IE,NA,NA,NA,,,,"IE,NA",,,,NA,NA,NA,NA,C,NA,NA,,,,,,,,,,,,
Switzerland,2.B.2  Nitric Acid Production,,,,,,,,,,0.21978,219.78,65.49444,,,,65.49444,,,,,,0.0827838,82.7838,,,C,,,,,,,,,,,,,,,,,,,,,,0.194487,194.487,57.957125999999995,,,,57.957126,,,,,,0.07325677,73.25677,,,C,,,,,,,,,,,,,,,,,,,,,,0.1944,194.39999999999998,57.9312,,,,57.9312,,,,,,0.073224,73.224,,,C,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,,,,,,NO,NO,,,NO,,,,,,,,,,,,
Switzerland,2.B.3  Adipic Acid Production,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,
Switzerland,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2.B.4.a  Caprolactam,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Switzerland,2.B.4.b  Glyoxal,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Switzerland,2.B.4.c  Glyoxylic Acid,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Switzerland,2.B.5  Carbide Production,0.1386,138.6,3.465,,,,15.36,15360,15.36,,,,,,,18.825,,,,3.78,3780,NA,NA,C,C,,,,,,,,,,,,,,0.2077758,207.7758,5.194395,,,,18.605646,18605.646,18.605646,,,,,,,23.800041,,,,4.602852,4602.852000000001,NA,NA,C,C,,,,,,,,,,,,,,0.269703,269.70300000000003,6.742575,,,,21.173826,21173.825999999997,21.173826,,,,,,,27.916401,,,,4.32381,4323.8099999999995,NA,NA,C,C,,,,,,,,,,,,,,0.2574684,257.4684,6.43671,,,,18.217512,18217.512,18.217512,,,,,,,24.654222,,,,5.711904,5711.9039999999995,NA,NA,C,C,,,,,,,,,,,,,
Switzerland,2.B.5.a  Silicon Carbide,0.1386,138.6,3.465,,,,15.36,15360,15.36,,,,,,,18.825,,,,,,,,C,C,,,,,,,,,,,,,,0.2077758,207.7758,5.194395,,,,18.605646,18605.646,18.605646,,,,,,,23.800041,,,,,,,,C,C,,,,,,,,,,,,,,0.269703,269.70300000000003,6.742575,,,,21.173826,21173.825999999997,21.173826,,,,,,,27.916401,,,,,,,,C,C,,,,,,,,,,,,,,0.2574684,257.4684,6.43671,,,,18.217512,18217.512,18.217512,,,,,,,24.654222,,,,,,,,C,C,,,,,,,,,,,,,
Switzerland,2.B.5.b  Calcium Carbide,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Switzerland,2.B.6  Titanium Dioxide Production,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,
Switzerland,2.B.7  Soda Ash Production,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,
Switzerland,2.B.8  Petrochemical and Carbon Black Production,"NO,NA","NO,NA","NO,NA",,,,94.0823,94082.3,94.0823,,,,,,,94.0823,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,93.8772,93877.2,93.8772,,,,,,,93.8772,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,98.0694,98069.40000000001,98.0694,,,,,,,98.0694,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,98.32914000000001,98329.14000000001,98.32914000000001,,,,,,,98.32914,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,
Switzerland,2.B.8.a  Methanol,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Switzerland,2.B.8.b  Ethylene,NA,NA,NA,,,,94.0823,94082.3,94.0823,,,,,,,94.0823,,,,,,,,C,NA,,,,,,,,,,,,,,NA,NA,NA,,,,93.8772,93877.2,93.8772,,,,,,,93.8772,,,,,,,,C,NA,,,,,,,,,,,,,,NA,NA,NA,,,,98.0694,98069.40000000001,98.0694,,,,,,,98.0694,,,,,,,,C,NA,,,,,,,,,,,,,,NA,NA,NA,,,,98.32914000000001,98329.14000000001,98.32914000000001,,,,,,,98.32914,,,,,,,,C,NA,,,,,,,,,,,,,
Switzerland,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Switzerland,2.B.8.d  Ethylene Oxide,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Switzerland,2.B.8.e  Acrylonitrile,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Switzerland,2.B.8.f  Carbon Black,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Switzerland,2.B.10  Other,0.0036,3.6,0.09,NA,NA,NA,17.3419296,17341.9296,17.3419296,1.45093,1450.93,432.37714,NA,NA,NA,449.8090696,NA,NA,NA,0.247822,247.82199999999997,0.0089288,8.9288,,,,,,,,,,,,,,,,0.000661365,0.661365,0.016534125,NA,NA,NA,22.061234434272,22061.234434272,22.061234434272,2.02267,2022.6700000000003,602.75566,NA,NA,NA,624.8334285592721,NA,NA,NA,0.342714415,342.714415,0.0124472,12.4472,,,,,,,,,,,,,,,,0.008220792,8.220792,0.20551979999999997,NA,NA,NA,19.222019859088,19222.019859088,19.222019859088,1.78789,1787.8899999999999,532.79122,NA,NA,NA,552.2187596590879,NA,NA,NA,0.307703995,307.703995,0.0110024,11.002400000000002,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,17.6019079808,17601.9079808,17.6019079808,1.9259096,1925.9096,573.9210608,NA,NA,NA,591.5229687807999,NA,NA,NA,0.9703056,970.3056,0.01764192,17.64192,,,,,,,,,,,,,,,
Türkiye,2.B  Chemical Industry,0.00183534,1.83534,0.0458835,NO,NO,NO,565.240426996309,565240.426996309,565.240426996309,3.56923,3569.23,1063.63054,NO,NO,NO,1628.916850496309,NO,NO,NO,0.044592,44.592,0.66338,663.38,,,,,,,,,,,,,,,,0.00210414,2.10414,0.0526035,NO,NO,NO,214.2719494045073,214271.9494045073,214.2719494045073,2.842672,2842.672,847.1162559999999,NO,NO,NO,1061.4408089045073,NO,NO,NO,0.0065006,6.5005999999999995,7.352256,7352.255999999999,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",NO,NO,NO,249.58079450166113,249580.79450166112,249.58079450166113,5.548747,5548.746999999999,1653.526606,NO,NO,NO,1903.1074005016612,NO,NO,NO,0.02833134096484,28.33134096484,2.5677332379395,2567.7332379395,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",NO,NO,NO,1084.7291072513929,1084729.107251393,1084.7291072513929,6.73081825,6730.818249999999,2005.7838384999998,NO,NO,NO,3090.5129457513926,NO,NO,NO,0.0439,43.9,3.9756,3975.6,,,,,,,,,,,,,,,
Türkiye,2.B.1  Ammonia Production,NA,NA,NA,,,,424.7571561911339,424757.1561911339,424.7571561911339,NA,NA,NA,,,,424.7571561911339,,,,0.044592,44.592,0.44592,445.91999999999996,C,NA,NA,,,,,,,,,,,,,NA,NA,NA,,,,88.12175569933221,88121.7556993322,88.12175569933221,NA,NA,NA,,,,88.12175569933221,,,,0.0065006,6.5005999999999995,0.065006,65.006,C,NA,NA,,,,,,,,,,,,,NA,NA,NA,,,,119.19179169648604,119191.79169648603,119.19179169648604,NA,NA,NA,,,,119.19179169648604,,,,0.02833134096484,28.33134096484,0.28331340964841,283.31340964841,C,NA,NA,,,,,,,,,,,,,NA,NA,NA,,,,544.8821125062177,544882.1125062177,544.8821125062177,NA,NA,NA,,,,544.8821125062177,,,,0.0439,43.9,0.439,439,C,NA,NA,,,,,,,,,,,,
Türkiye,2.B.2  Nitric Acid Production,,,,,,,,,,3.56923,3569.23,1063.63054,,,,1063.63054,,,,,,0.21746,217.45999999999998,,,C,,,,,,,,,,,,,,,,,,,,,,2.842672,2842.672,847.1162559999999,,,,847.1162559999999,,,,,,7.28725,7287.25,,,C,,,,,,,,,,,,,,,,,,,,,,5.548747,5548.746999999999,1653.526606,,,,1653.526606,,,,,,2.28441982829109,2284.41982829109,,,C,,,,,,,,,,,,,,,,,,,,,,6.73081825,6730.818249999999,2005.7838384999998,,,,2005.7838384999998,,,,,,3.5366,3536.6,,,0.00517861252215,,,,,,,,,,,,
Türkiye,2.B.3  Adipic Acid Production,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,
Türkiye,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2.B.4.a  Caprolactam,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Türkiye,2.B.4.b  Glyoxal,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
